account_external_id,account_type,display_name,upload_external_id,metadata_title,metadata_genre,metadata_duration_seconds,metadata_bitrate,metadata_format,metadata_collaborators,metadata_album,metadata_year,content_ref,fingerprints_audio_hash,fingerprints_perceptual_hash,device_context_device_hash,device_context_ip,device_context_user_agent,expected_category,profile_type
acct_79d4d68c9dfc4b29a9c08a2f41f6cb30,Artist,Samuelcarter,upl_c5897facd08b4603adb0b809bffffc66,Standard somebody feat. Jonathan,Noise,251,128,mp3,,,2019,601b3c69-95f2-4b0d-a3c2-984905aaf653,d0ceb8bb4d7340b25bfab83a6c9aedd6ad7e80ab,ac576f62104e5caa,dev-92c0bf6c17ab4b77,73.221.123.144,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_7eff3ba4717b41669b12829d53418d85,Basic,Rachel Jones,upl_d17d348b7f5948dd83121c95f6d2f29e,Look husband media turn,Electronic,184,256,aac,,Role LP,2020,3c648c94-547b-48f5-9ae1-ad913b472e71,fe01917490bbff9d65d97f2655be8b984dbf836b,fba5977af94d83a8,dev-83d996b9c88c4b7a,187.129.67.253,Spotify/8.7.0 (Linux; Android 11),legit,normal_user
acct_d3e9568856844524958a21d715e78bf5,Artist,Robin Wheeler,upl_2e759fa693d345ab8cc85db1dc958c50,Body eat,Noise,241,128,ogg,,,2002,0ca29dc9-ef19-4a6e-90ae-617ec91e4ed5,99bafb0b86f00f3a41100cd26a9a4f403b93cddf,05d7a42ae6a57050,dev-e5377b51cbe84476,209.106.224.228,Spotify/8.7.0 (Linux; Android 11),legit,indie_artist
acct_fd98482987e348ef9dd6f8ad9013bf0c,Artist,Artist4449,upl_90d23457191a4e94bc473dde1b21a894,Loop 111,Noise,34,128,mp3,Various,,2024,17dc379d-279b-4a97-93bf-7656e60d6b46,22692e4fae0734efde5a1903602bde77331a4722,7aded1bc2c717980,dev-dbfc075be178,185.62.12.51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,fraud,hacked_account
acct_a19ba3af239640dbaaef16f891307d3c,Basic,Artist5475,upl_64e69921b4534ce1a2b5f5c5ba489b4a,Track 1386,Noise,90,96,ogg,,,2023,483ce6aa-fba5-4f50-8f4b-47372873cb56,df88dc481d692ea9cf153019029f93b856a448c5,584418a24e17feae,dev-1dd6fca64a77,45.77.12.116,curl/7.68.0,fraud,bot_farm
acct_bb938e4f4bca480294fcb356a09d3d94,Basic,User_41632,upl_76a752c329a2424986315c10dbdd0eb2,Track 1992,Ambient,160,128,mp3,Various,,2024,8348db47-5987-4eb2-babf-5a5f2bfc9079,f0b604a0d30409c2ae62521a4eb917a6bc839707,c698147a9a596126,dev-ff45648222a44467,103.21.58.10,python-requests/2.28.1,fraud,bot_farm
acct_aa9d541b50f24b369e1a04454d8b0cfe,Basic,Kelly Carpenter,upl_b3e23e8cbdba423a8052d28fa99adf50,Determine hear leg feat. Melissa,Classical,241,256,mp3,,Ago Collection,2011,b4dc7f5b-6cb8-4d2c-8567-64ba57bdcb83,6688fa97c5a5af8762a2ca1c3deb0439c597374d,fd860a264f79cb71,dev-6246d58ec56a4d39,154.159.87.101,curl/7.68.0,legit,normal_user
acct_c77c6575a9c747c9931be02b04bcae55,Basic,Studio971,upl_83d9ca7efb5c4c408a646ba4578206b5,Loop 173,Ambient,38,96,aac,Various,,2024,e4bd04eb-bdd1-4446-b7be-7c633c048781,2ea87cf9e090e3c55f9e3ba4c43637affb3b6f8e,c5c2bbd7211653cb,dev-1dd6fca64a77,185.62.12.43,python-requests/2.28.1,fraud,bot_farm
acct_06343b524d7546faaed34005f2d637b2,Basic,Bailey Records,upl_357fd669d37b4371b7731a5a0a93802c,Sample 2481,Noise,55,64,mp3,,Singles,2022,27200ab5-09e4-46f5-b85a-347145f8b906,2524fa3e6655bf2223b6bf3042ecf9aaa9a2eb04,fa5261039bad362f,dev-4e50868cbbdf41d1,103.21.58.41,Spotify/8.7.0 (Linux; Android 11),fraud,hacked_account
acct_3723ff47cb534c5c8686e57f72dd128f,Artist,Artist9360,upl_e5b66b2a9999429ab84556ef38b03baf,Untitled Track,Ambient,25,64,aac,,,2024,24e46cf1-a894-4440-b1c5-9f2f27b6c2e9,ce3c4f635ed8f6b6f56fe25a10ae9c3711f0e264,98a2271f97e34cde,dev-4cb49a4854604a02,156.10.233.39,Bot/1.0,fraud,bot_farm
acct_556167cd4ab94de2a45be9ebf1c6fa22,Premium,Tflores,upl_2836c5b7ee024af6bba73964caed5d14,Take feat. Alison,Ambient,229,320,flac,,,2024,15905c25-894e-4672-a236-fd4237d19264,d688dc28ad019d7c8437a972e3fb06c04b139203,7d7736569cb64fb7,dev-2385ce1443e7411f,42.132.199.7,python-requests/2.28.1,legit,indie_artist
acct_671ae95f42034b41be2da2038ad4344c,Artist,Natalie Black,upl_9e44ee87d8cb4916bc5cc3b739328bd2,Civil nice when feat. Jared,Noise,235,128,aac,,Push Collection,2007,e82b3714-adee-4c6b-afb3-34ac45190d66,347d57f08efbc502c4f5c74ac3e01fa6b4f7e1d8,30285a52eaf1156a,dev-1a63d84b7e7d4830,208.239.36.161,python-requests/2.28.1,legit,indie_artist
acct_bf1006a55e5945258c8594472985096e,Artist,Sonya Cole,upl_42fc9f3d1e574c17af15e11e76777bcd,Home relate day,Pop,212,256,wav,,,2005,fe8601f2-f245-4c6d-b41c-2de28a42a7c9,7bf2618f5315a93d5384017cebfc7f3205739756,8ddf07b792ebd83e,dev-37dfd84be245491e,194.64.16.182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,legit,indie_artist
acct_6e0b4df2961046fcb0976b97caa109c4,Artist,"Garcia, Records",upl_28810202561248d8a6c19ed88fc561cd,Loop 228,Pop,73,64,aac,,,2023,f3f99e8a-fd41-4549-85b8-c6453d4c20a4,10a7b573c61fd7a637e3e1a71f62e54fbbc48664,7777498caa703b06,dev-4f214cdd56684e95,45.77.12.47,python-requests/2.28.1,fraud,bot_farm
acct_4c3a67306d534933b78a4d1684e4d4ab,Artist,James14,upl_f37b749c67154cf0ae4554d6dc8a631c,Month police others,Rock,266,320,ogg,,Popular LP,2014,624d8203-8927-44b9-9466-d77cade1dd9c,417557a59057f9a5a6f0e2905b241ea47ed40b51,b1909255d21755b4,dev-d24efb64f0714f2d,187.34.50.219,Spotify/8.7.0 (Linux; Android 11),legit,indie_artist
acct_d5f2048786344410b6590920a57ba305,Artist,Megan92,upl_d40718cd46114b9aadc8f2c6746a9556,Try opportunity,Jazz,200,320,ogg,,,2010,99d95f6e-418b-4f3a-8c31-5e1ea90f7070,b0f4b6bd88f490cec7b9fd4fab56c31e639aff1c,761a4cd4609968ea,dev-a8c20412ed494657,211.197.133.207,Spotify/8.7.0 (Linux; Android 11),legit,normal_user
acct_35477f439848402882d3c663d47ac6d0,Artist,Kevinwhite,upl_0a5b3e128b4a4ed1a4b89a4a8362df43,Memory industry,Noise,248,128,aac,,Certainly LP,2005,7cc45636-ab61-481d-a821-e992d73a2322,98426bd27ed9684cd09ade6cae5307bb8037a121,7f508285c42de8d8,dev-79d1d1a1e19d4b43,213.241.177.189,python-requests/2.28.1,legit,normal_user
acct_3300eb3d320e4278af6e3b8627fb88d9,Premium,Mr. Thomas Arias,upl_be40308767ce46468218a22b2d3af862,Never majority,Noise,227,128,ogg,,Challenge EP,2007,2b4abfe1-ff66-42e8-819b-7081ab597011,c4d78d509668042cad039ae039d1a7f9987c737f,0e3fd01e67aa074a,dev-85fe18fc460a433a,111.55.76.203,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,normal_user
acct_7762bd195a9d4b41a7198f9bd9ebbfde,Basic,Sharon Crane,upl_94e1979e2d694965be81191aae480117,Carry spring white,Ambient,250,256,mp3,,,2012,a64dcadb-10fb-4043-a9e8-25ddefed5e00,9363092a3a431131cbc18ed4c7df2d5faca65d11,6db664db9497ba21,dev-fa1e783bab924f46,201.162.244.29,Spotify/8.7.0 (Linux; Android 11),legit,indie_artist
acct_680a9bdf991e45269a6ae284a99b4edb,Artist,Cperry,upl_aaafe92a7d874136a4bbebf446bd0759,Cold not somebody,Ambient,190,192,flac,,Discussion LP,2019,480ff661-a7dc-4dc9-9720-61489471f59a,a9e5e6c71e6b5f20f5132dcafa913fb1f3444c31,49cdfd76d2c6bbaf,dev-dd495ae7570c48a8,142.99.213.166,python-requests/2.28.1,legit,normal_user
acct_d0da5369849540f78ae86fae8cb9ffc0,Artist,Carol Ellis,upl_0e4f923d74724c19816858fadc883747,Near both box,Noise,226,320,wav,,Stage LP,2025,c98c3c41-956d-4076-8833-ac7979bc783f,1138bc55e09173a8c2e147d63ed22f3de761dca5,873a29ee870d7212,dev-c2e116cdcc3c4b50,193.187.213.78,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,normal_user
acct_82031ca5d94e4274b4530bd1c6cbc4c6,Artist,Nicole Wolf,upl_d9b008b15da3490db5c12e95a0b1ef77,National wrong bill,Classical,283,256,aac,,,2014,bf3962d3-86f1-480e-b247-1cac1fceab34,8fa5ad229f5a83e62e523fb4bf4ddc39a393452d,1f4ab70ce0ef9b18,dev-d473d1dbca734c57,195.48.218.156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,legit,normal_user
acct_ef540d06dcec4b0ba9135b418f5d8fcf,Basic,Colemichael,upl_1679004685394bc893cdf238d25895e0,Keep yes,Ambient,200,256,ogg,Cynthia Cochran;Heather Page;Carol Taylor,Design Collection,2021,5bb20564-feb3-46da-bd10-2596fea8a240,a22ece7bbd1b2883716f257ca841e61acf41f5f1,c9e2cb2674c8f192,dev-4e11d15ce2014eb8,27.57.225.97,Spotify/8.7.0 (Linux; Android 11),legit,indie_artist
acct_81aba1d04c5f4f4f98d86efb30e59441,Basic,Linda Jackson,upl_1a97be2a1a8c45d4aa284783d4ceea94,Eye environment,Electronic,299,128,flac,,,2014,8957c56f-4d43-4cd0-841b-cbe104b60478,263d2931e2b1e9f3c45bc94dfb9be19d238c8583,0d03a8d456e6f52c,dev-1a4a9abfd72d4c0a,198.76.48.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_2e33d41ec5884e518188efc531318950,Basic,Paul Jenkins,upl_195cd413407443e89e5eaf78c8b705c6,Yeah term,Ambient,281,128,aac,,,2023,b07a0610-52a7-4d7d-888e-e0e1d967d62a,5eb24f681752665b0af1d3adb1f024f45c3927d5,327d301e501e186d,dev-c6e39cbc8a2c437f,40.126.1.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_927a118881be4e6e82b36001ca471f7f,Basic,Michael Poole,upl_1087b122583b4b37b35ee48e3da15ae1,Majority officer environmental,Electronic,212,256,aac,,,2004,7937ae3d-8e60-463e-a64c-54a37bb7b353,2d8fe63f7725891eca148e4616a3e2aa079f12dd,a551c0c00ac88a7e,dev-b6bccbe54cd04ef8,132.213.66.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_ae1979d3a3e94ebb8d441afaee67b724,Basic,Powellkara,upl_90ebe74e4d0b4c5288f7bfc2e9388197,Lawyer maintain old,Electronic,205,192,aac,,Trouble EP,2020,135ca6fe-1a35-48ab-9c9f-01216c2e2096,b101e7d195fe5e791c38b84d8cb6d5c307b059bf,f4fc0ca4f81649cc,dev-ad4f13ec9e1b4ede,222.171.157.197,Spotify/8.7.0 (Linux; Android 11),legit,normal_user
acct_57ed436b9ae14ca2a24fa1e159129b9c,Artist,Melissa Horn,upl_3f361b54d36549db883a3939f245ab79,Huge why station,Pop,267,320,mp3,,,2002,56290572-7f90-402e-a6a2-f88de6e27e87,87e429f5767613013fb5071fa5687d068abd3bb1,90960225d00304bc,dev-5e92bf2cd1e84493,146.38.99.151,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,indie_artist
acct_07ab9db501e4410db8cea017bc2200ac,Premium,Amy29,upl_ee518992e85740c28601633d7adea8cd,Small thus several,Classical,232,320,aac,Mark Copeland;Timothy Moore,Loss Collection,2008,7a80a5cc-4f9f-441e-bed6-a111ed425726,526bbf693b7af7beffba455cbd67a82b30a7b778,661ff75a45284b70,dev-984826baccd44e1b,9.182.17.5,python-requests/2.28.1,legit,normal_user
acct_347ac92edc2e42fda8188dcaee07b5ba,Basic,Wendyblankenship,upl_3718fdd8c74e4a33bd11963d5c891839,City usually,Jazz,278,128,ogg,,,2004,2b5d2e10-7a59-47f5-91c6-b0aee7d7ca7d,3c188c17a01e18ad11f57f41ca16f28750e18620,1dcf1fe1294afb06,dev-fd33071e755a4066,151.17.95.147,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,indie_artist
acct_de4ad1bd4c8f475fae49a5caeba4be9a,Basic,User_41924,upl_e69e8bc74710427195a13fceeef97705,Sample 5140,Noise,30,64,mp3,,,2024,12ffb782-6aa7-4b5e-bb58-bf626cc0839c,036b5dbd014502c82e2ccd007568e77aa9ab7738,0dd4e78f0608f46e,dev-f3c4a8471c294485,45.77.12.160,curl/7.68.0,fraud,bot_farm
acct_9d310d2998eb4350ae7a69b189e6cf9c,Basic,Studio988,upl_f648cc7d25a846abbcf41722a3132334,Untitled Track,Noise,60,96,ogg,Various,,2023,d3789589-7a0c-4f0e-8ef3-2c46ac2b4160,6e020b505ae5037380d2ddd4cd93649439b8e0d2,4668269b8855394a,dev-a9dc5103a644,185.62.12.36,python-requests/2.28.1,fraud,bot_farm
acct_f648ba60dac74ecea15cd7fd293c527b,Premium,Cynthia Rios,upl_cabb0d53d8f5448aa404b985f9467cd1,Ability live feat. Darrell,Rock,204,256,ogg,Michael Montoya;Jennifer Anderson MD,,2000,b2859e26-0e88-481a-8ef5-deb125a1ae31,000dae4fcaea28c8e92b7d98b418bdd9f2d1fa3d,2674cd696112bd2d,dev-3d39f0224c3e4b7a,134.142.42.181,python-requests/2.28.1,legit,normal_user
acct_7a46911d4a7446f9b8261e2084f6cfb6,Artist,Jacob Evans,upl_7eb2a27a4b65482db93d5f2d1af96640,Similar send card,Ambient,271,256,wav,Brenda Moreno MD;Jessica Bowen;Brittany Jenkins,,2024,169d7807-92fc-4dd3-8a0b-f19f69c8e7cc,317e939f39c2e1636b81d4ac7952884e82a754d1,a5a0c9a26e855af7,dev-eac01214015d46e8,214.243.171.31,Spotify/8.7.0 (Linux; Android 11),legit,normal_user
acct_e8d5b23f7e594e378c0f4ec0d4e7471e,Artist,Artist7650,upl_e713f247c2784e07b67bebc24028e1bd,Track 4153 feat. AI,Noise,60,96,aac,,,2024,62f51d26-e98e-47ff-91df-a7ea7524f881,b270c7c48cf245e78f12b56f340c2fc0e60d66e0,0fc2b543d654d1b6,dev-2802202f20de,185.62.12.32,curl/7.68.0,fraud,bot_farm
acct_afaf825e470949e2ab265746a5f7a8b5,Artist,Leah Cruz,upl_47e9fd0894054f9ab4011d554acec3a6,Fire cause everybody,Classical,271,256,wav,Juan Greene;Peggy Vaughn,,2001,79339026-f6fb-4a06-b3d3-b972bdb2230a,d3f269bac0b5c70b81ccc75c39786c5158d02d24,192a004bfea333ca,dev-53bc92722bc04c42,196.210.96.92,curl/7.68.0,legit,normal_user
acct_20adba88035b4533817cb266a0599beb,Basic,User_34951,upl_257a5ed17b7f40a19af4c87b3a94c5da,New Release,Ambient,164,64,aac,,,2024,997a9090-3646-43be-82ff-b7803d4e1e2e,cf7af59a40de1bbe850f8c82ffe244acfdb7fa24,3a6f8fb401dc02ba,dev-f2b89cd410dc,185.62.12.52,python-requests/2.28.1,fraud,bot_farm
acct_84411eeee5724e01b76600c7c3df4f6e,Basic,Rachel Leon,upl_eae9350c032546c4947dacc62ea8fe8b,Manager both,Pop,207,256,mp3,,Money EP,2011,f0427297-f34d-4bfb-80f9-a3352ef35194,850c831458b426b7c3dd0fcc983766145032979e,f98b2301bd02ecdd,dev-1b5334eef86e42d3,204.24.182.150,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_1587ad5ef07d43119af6784d03e165ca,Premium,Dr. Bonnie Valencia,upl_fcb9266bc6f6480384940ac6c7c0caac,Inside national common,Hip-Hop,228,256,flac,William Jones,People LP,2008,c6dd3f9e-4b0d-445b-97ae-6bf71ad40d16,9cbb431d7d19d46ebcb8498aeb5535a6d64c56c2,8c1f2991c32a6920,dev-7cf4be21b486487e,77.206.187.126,curl/7.68.0,legit,normal_user
acct_3f816c2c5a3447eca1400b4c3d878326,Artist,Antonio Mccormick,upl_c10e65ce43fb4ba5bf1fe81de532547b,Expert Republican short,Noise,182,320,wav,James Davidson,Note LP,2022,21bd8537-52db-439e-9603-26d211fad756,0ab5f08ce21ae690544a076844d536a72b832830,3c0828e9736921c6,dev-0b1a63ddc4724bd9,210.172.211.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,indie_artist
acct_235b636a563842bc958e72a5642aaabc,Basic,Christian32,upl_89251363f6d5441fb595d1e5458f3fb7,Force only shake,Rock,190,320,flac,,Rate LP,2005,afd460e2-b8a5-43ab-93e1-5115b50a62f2,2e7ca805c1cfdb1385643dad872ed5c53c75a668,b6b27672cef61090,dev-c96db9f96d7f4f74,201.61.157.18,curl/7.68.0,legit,label_artist
acct_8f7cebce34a748a4b6e05a8a95ffcc85,Artist,Monica Mathis,upl_9e7ef25a32374dff8aabdf3f8d4486b2,Each under,Noise,238,256,wav,,Business EP,2010,0013bb24-677f-4c8f-bb54-b7f90e0e05ce,6cca95d287f12b1ef28ee73ab0c1e35e2c66fb91,921996e86d3baeea,dev-0cd8f14644724b91,177.194.203.98,Spotify/8.7.0 (Linux; Android 11),legit,normal_user
acct_8f2c978e45bb4186be2f68c5bc2ccc60,Artist,Elizabeth21,upl_c980fbb6e4f648be872772b8ec221e7e,Second feat. Adam,Electronic,244,256,mp3,Joseph Carson;Jacob Brady,Tv Collection,2006,6a6ce598-ce6f-47ec-b70e-460ba2548643,0128a043ba45067cbc9876bc3900862d58220e7c,011f86d84337ddd9,dev-336b02ac59ab473a,179.199.30.226,curl/7.68.0,legit,normal_user
acct_ccf4a3afc3d74797ac8be67169f4d4c7,Artist,Rogersruben,upl_136ee9707f57431aa378e939bf9219a3,Ask Republican office,Electronic,180,128,mp3,Jesse Ward;Mr. Jacob Scott Jr.;Miranda Perez,,2006,bcea483c-47af-4a30-90ae-7fe801883c79,e3d5fb69eac438f3f1a1bd2c563783e6f2069531,2fd3ef6c362d7e7d,dev-658d1d1e240b48bc,208.100.169.247,curl/7.68.0,legit,normal_user
acct_d7dc47b2cd844510b0a70da47a70c6d3,Artist,John Reyes,upl_1c9740427dc64e57a5df7b78da641ac5,Condition whether,Electronic,251,128,ogg,,,2014,e5383fe1-2323-4577-8ebf-2b685c16606a,87996c14e57faa6f50427c7961d3c9714eea816a,2bf063af16edbf82,dev-d7a796c22bd84ea3,58.214.242.93,python-requests/2.28.1,legit,normal_user
acct_7a7a54bb0f5c4eadab242493f4156f41,Premium,David Moon,upl_7236fce754e04c20b39b16b8e3a15e16,Even back head,Noise,259,320,mp3,Stephanie White,Summer Collection,2021,8a545a73-e76e-427f-b03f-18617c1a2ce9,a30e514360d7316b20fcc61e9327c0fc419e8eed,e62664fc508b5c22,dev-e5b35a4641d34de5,198.230.163.2,curl/7.68.0,legit,normal_user
acct_e10ba1cd886d432cb863fba97c53370a,Premium,John Campbell,upl_0d6a42b98ff24aa9a0ed6bc35c32b5f7,Force network,Ambient,182,320,ogg,Curtis Elliott,Fly EP,2020,03ff4781-40e4-4ae8-a6c7-0700b1261297,76d3f7e5824124a83c20b9979cda9f1aa997ee01,537be52e800dae9a,dev-aed643e7b5994423,207.182.31.50,curl/7.68.0,legit,normal_user
acct_82335aa3abe643fe838f3a4f2087bc74,Artist,Wesley Cuevas,upl_c86a0a17b1bd4f008af6fd33789dcf53,Run national,Jazz,243,128,mp3,,,2017,80c3f85a-1fac-45a9-a08f-b2103c8e7e26,1fa0f4576d190c75ef2ea7a548c658497ce192b6,1476c34074e62a87,dev-0dfe184414a64d5d,90.62.8.24,python-requests/2.28.1,legit,normal_user
acct_7711d0826f6c4a479033719cb88d94d9,Basic,Joshua Fields,upl_765257741a1c4c8595508d983830c44e,Government,Jazz,245,192,ogg,,Ability Collection,2007,421e34cd-0bfd-4227-b813-01af7f96b62d,dfdac20d70109305d588b3555510c982e81f3d4b,4b1271cfe5f88f2c,dev-e950539a6b7541e9,217.215.32.143,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,indie_artist
acct_cf2e3083bfd64ce3bd76f020be461ae9,Artist,Joseph Allen,upl_aa7e851d237a4e5882b248f30bf9c74d,Which win central,Noise,293,320,flac,,,2005,2810e4f6-3696-459a-838b-bc2e1cfbb5de,85ed3df1eece22015419d88ff9ae15ccf14f457e,6bddd04f71743cac,dev-b152999ffc7f444f,142.208.114.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,indie_artist
acct_19399e14d6ac4f1db17b766defcd15d6,Basic,User_65223,upl_1b08806bd5a741898a1c0b2c2f00183a,Track 1391,Electronic,24,64,ogg,,,2025,b430d29c-fda5-4936-b753-be3c39ab9e94,85d959ab16804e68ca8ac7ea4d26883f180ad2e6,db9c2f47e0d8e2f3,dev-b94255d0b791,103.21.58.138,python-requests/2.28.1,fraud,bot_farm
acct_e2ed175a68dd4a77bf50419399e5479a,Premium,Carpenterwilliam,upl_c2fc922ff1c842d0b5967f713f8130aa,Avoid nothing itself feat. Cynthia,Rock,254,256,ogg,Robert Haynes,Simply LP,2019,cba3703d-4189-41a7-8308-54a964694053,ccdf1a9674589802683a716a744a48ed20aef8ad,9cf44202fc9e9055,dev-6b04188d8a6a4225,145.103.185.157,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,normal_user
acct_e7d2375b994647148ccd907720f0fbc5,Artist,Tony Taylor,upl_6e10e15dd08946829885f1c21c231218,Board black last finish feat. Hunter,Classical,271,192,aac,,,2011,b0c19f4d-47ba-49c5-a447-bebcb03bb96b,11752cd38b34e6e66429ecfe5d47e5ffcd6a2fd3,de9586dfa7f9d5e1,dev-a745000010b0451f,144.245.227.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
acct_b53b49c8b45f4d7f8a23e7ee45841f2a,Premium,Davislindsey,upl_a507f00f8a2343aa82263ca1cfe04ef4,Step recent,Hip-Hop,191,192,flac,,,2006,e8f8aea9-ea32-4c9a-9089-958360d0c985,c9e34fd8a9ad8946cae4590d15e56a8857a0456b,b6c6ed812feea826,dev-30ec5999f8c34ed0,84.250.146.70,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,legit,normal_user
acct_5c72e0caa23842f8b11c7cad300ccec7,Artist,Michael Schmitt,upl_0ae52eb261054a57a9a28e417a312794,Message quality employee feat. Amanda,Noise,227,320,wav,,Smile EP,2012,c87da6e3-1b02-4ca6-b972-596c47f059ab,7b3ce20884a73fc8d41adef1039f6fe66d0fa094,b7e9480885b4a695,dev-2ecc0da3bd724239,222.201.14.237,curl/7.68.0,legit,normal_user
acct_f37276abcf9247c387ea68491e7380f8,Basic,Lara Records,upl_c9f6187bb53341a0818026449ec93a74,Untitled Track,Noise,66,64,aac,,Singles,2025,3eb3b8db-0f41-410f-844b-17819772f237,d9076b53b376bcaa86d33e766d86d06ecf2cd4c2,ebc99122def9b440,dev-6cce3d7f5bd04688,45.77.12.159,python-requests/2.28.1,fraud,bot_farm
acct_76c1874caf964ac2866b54a40ccab349,Artist,Artist9267,upl_c9aa1946562c4b3f9ccb3aacb79dd20d,Untitled Track,Noise,84,96,aac,,,2023,fa984802-eaf8-4266-8e13-eac38bfc23a1,50cf76fabf00aa99691c2777b0323ac7dbd9f070,cf75133024e3746b,dev-147773e2d2b8,185.62.12.57,curl/7.68.0,fraud,bot_farm
acct_4a058af7d9a5441cb8065cf163224c0b,Premium,Rodney Watson,upl_ce224c65a80a485c8056b7a47ff5c0e3,Visit base only true,Ambient,197,192,aac,Zachary Gonzalez;Rhonda Davis,,2025,ecebc011-e22f-47d3-acd2-86e0e808e388,2be5c376e42124d8398ae8447a0c8742e62c6054,25e6ca1199a4c10f,dev-34cd642895cf4bb2,157.128.240.219,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,legit,indie_artist
acct_765a50cb51a34b52b0f99e79b8b0eb85,Basic,Jacksonaudrey,upl_4a7b91c5d1664ba7b913e3e0ed9da013,Many him interview,Rock,180,256,aac,Terry Hill,Like LP,2005,78c2ce78-7f0a-4a92-9403-d71f24b51b02,c0867a22265188f0d9c37b01078109f1bc29767f,d0186f07ca369053,dev-777dee2f4bd74e7c,79.186.240.18,Spotify/8.7.0 (Linux; Android 11),legit,indie_artist
acct_c0716c2f723b49d5a26b63fef2cea6ba,Basic,"Phillips, Records",upl_69209968b6f345068d1c4acbb01066c0,Track 2698,Electronic,79,128,ogg,Various,Singles,2025,cfd89658-c7b2-41e3-8f4b-19024c891dc5,f3a4991068c411e7c29b369682367f5fc2b438eb,deed6bd578da2576,dev-cffe83e79c37,185.62.12.20,python-requests/2.28.1,fraud,bot_farm
acct_5f8a79dcfb0c4ed2a00777726eafa5bd,Basic,Millerpatrick,upl_1756c450e4df4f29a6890354d0636ca1,Current this moment,Ambient,186,320,ogg,,,2015,d2efa3fc-2fcc-4c5b-8a0d-896f9e9188e4,3e4b04f6f74fb05dc4f8f574027cd4be4f6f8213,7e004c0f91dfa396,dev-1031c511e64a4617,198.32.159.253,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,indie_artist
acct_5da16438d4484fea9ca7f92d793a3547,Premium,Rachael Howard DDS,upl_a25fa440489341dab789621d4ee3de2d,General not focus,Ambient,216,192,wav,,Expect Collection,2018,5c89e4df-53d4-420e-8d2f-e837147cf430,c85b9d260e1f64a2ace57afac5cefbe9446e172a,deda38d5b5cc35e0,dev-83dc352668c447b7,78.4.109.70,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,legit,normal_user
acct_ccd591428ad74c05864d6694304d95f9,Premium,Huangkimberly,upl_d67e7d126de745038ee268afd215fea0,Speak line,Rock,300,128,wav,,Help Collection,2020,a11db1dd-1396-4377-8af7-965bd5ebd4cf,72c663e0a179a8fee535b523b490653a7c937cf7,f87eca09fedf660b,dev-fd2b7d08176f4ae2,198.21.70.233,curl/7.68.0,legit,normal_user
acct_e6e78c0bf5f04cccab992f21ae97b55d,Premium,Matthew Adams,upl_b5a32c6aff73451f9e6a4bca69df2154,Shake way,Ambient,195,256,aac,,,2024,185a705e-6710-467b-9ecb-0c5118c207e5,2d0bc0b2f1092a713e1379d14cdb0eb3ec483846,856a6b607561ae1b,dev-3d6e368bfeaa4d2d,192.120.219.234,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/115.0,legit,normal_user
