account_external_id,account_type,display_name,upload_external_id,metadata_title,metadata_genre,metadata_duration_seconds,metadata_bitrate,metadata_format,metadata_collaborators,metadata_album,metadata_year,content_ref,fingerprints_audio_hash,fingerprints_perceptual_hash,device_context_device_hash,device_context_ip,device_context_user_agent,expected_category,profile_type
617efead-3854-45a7-b82d-c89605d4e2f7,Individual,Benjamin Krueger DDS,f6995207-83a5-4c39-99fa-8b900e73a53b,Poor technology next,Indie,271,256,mp3,Dr. Vanessa Stafford,Several,2022,s3://bucket/eae5093e-8ba3-4706-ab4b-bd37efeeebfa,5ba039b1-91c5-4c52-a123-5611a62d9c11,3c96336c-5ce5-48e3-96d6-01ab68c9f34a,02253d40-85e1-4894-8390-630a33b322bb,20.68.108.52,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.2.20) Gecko/5621-06-07 14:21:15 Firefox/3.6.3,ALLOW,power_user
fbb3a50d-8253-465f-844f-78fc57b43159,Individual,User_45862,531f9671-8f9f-4fac-8c8e-c030eb9a3227,Track 37,Noise,44,128,mp3,,,2025,s3://bucket/77cc7701-343a-4ff9-b2dd-710fad9d5cbd,fb29fb28-bd83-40aa-9db9-ec2ebd30a8a7,7b73381f-19f1-400e-ad93-75bc9df9b8b4,ecee3d48-5b29-4aeb-8ed1-d7e1998be0fc,192.168.1.202,Python-urllib/3.8,QUARANTINE,spam_creator
9331f0f5-9c9f-474c-b19a-0c88ab79eaf4,Label,Omar Jennings,341ed39c-ba9a-43a5-9c5e-8fb6f9e4ac0b,Three there base return,Hip Hop,205,256,mp3,Jordan Rodriguez,Difficult,2023,s3://bucket/a4d108e6-3da4-472f-9033-d88c06f4607f,1aac05b5-f903-4d1d-84db-e72e0d416e75,b6402611-77ef-4cd1-8d21-0b4b34823d74,13516745-b66d-4599-b8e8-34a5f755446a,117.251.57.103,Opera/8.73.(X11; Linux i686; gu-IN) Presto/2.9.163 Version/11.00,ALLOW,power_user
b4209203-b23a-46c3-b9ee-42dc7937802b,Label,Heather Hansen,f0d6242e-6b69-4e1d-8d88-022a87dfa7f2,Together expect,Classical,300,256,mp3,,Movement,2023,s3://bucket/654636fd-8dfe-465f-9fe2-75c491aaf39a,ba391095-6d6c-4ac1-ae7f-3d9cfb6406c6,fcc4af9d-cb7b-45bf-9d40-ba60f653f62d,eff52f93-6fe9-4a7a-ad88-f62dac4a8546,112.237.25.219,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.5.3",ALLOW,normal_user
f63875c9-2816-4075-afcc-9ede46e8a5d5,Individual,Ryan Shaffer,3dc81e6d-9871-49f8-9f78-35d754b79a0b,Road time who plan,Rock,267,320,mp3,Jacqueline Jacobson,Then,2024,s3://bucket/b0c99330-60e2-4005-a26c-87dbafe56d58,a43de93d-3864-4579-821d-4e7d687a7244,dab7c56b-86ac-4272-a4b7-d5886bf1b5ee,6308087b-929c-4807-abbe-70af0becd43a,151.131.140.158,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/18.0.866.0 Mobile/57T462 Safari/536.1",ALLOW,normal_user
2d287901-af7d-4315-a041-282c2c41efd8,Band,Margaret Cuevas,5593e279-dd40-460d-b383-91aa2ae90f15,Process charge,Rock,261,256,mp3,,Area,2021,s3://bucket/1eaff819-36d5-48e4-a67c-fbbe660135fd,61d20e14-ed02-40db-8d71-480cb33764c2,3e0351de-7b83-49b3-a4ef-eba8a2adb55f,45289eba-9858-442a-83db-33cd79a190c7,35.9.46.86,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.42.5 (KHTML, like Gecko) Version/5.0.5 Safari/532.42.5",ALLOW,normal_user
7308aa84-8e33-4a1b-98e2-8c90c550dd73,Label_Aggregator,Reed Group,56751ecf-0ed5-407c-97b1-9068b9d213d5,Proactive client-server synergy,Lo-Fi,215,320,wav,,Compilation Vol 93,2024,s3://bucket/e53ad872-f829-49ed-bc28-8c4f11ce549b,d2019157-1295-49b0-a4ef-a03d8b902f7b,93177389-73cb-486f-9174-23b03910ee16,bf893f5e-875a-4deb-a0cc-86a9452035f2,29.222.115.228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",REJECT,identity_hopper
b501ff35-1ec2-4980-8eb1-7394e9b4f1b7,Band,Wesley Esparza,132a9bb0-8b58-4732-9260-71da1cdc4d36,Inside time next,Rock,196,256,mp3,,Book,2021,s3://bucket/65e4dd08-f399-44e9-ad0a-5be50fa73899,6dc64e44-b281-4b6d-b7c4-dcf0d1deaf3c,622aeace-5437-4784-bf75-2b5d5aa5f089,d43c2c0a-9a11-4ee2-a084-2ccb8b93fdd5,205.78.51.24,Opera/9.54.(X11; Linux x86_64; br-FR) Presto/2.9.186 Version/11.00,ALLOW,new_user
f8589ad8-dd24-4a03-b881-05058cd8ad38,Individual,Raymond Rodriguez,66080d63-4c0f-42c3-a319-52269de25890,Sing force seat,Rock,244,320,mp3,Patricia Lewis,Yes,2023,s3://bucket/109cae84-8d7f-485a-970a-087e562a3c81,ada430f2-54fe-4cba-a115-2c9356516aa0,a00816c6-7d9b-419e-8560-5a6657f5247a,4a34fcc8-d31e-4a47-9b40-9897764b3d48,22.169.126.191,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/2877-03-21 22:02:39 Firefox/3.8,ALLOW,normal_user
2ab45d58-f759-445f-83cb-1aff09e248b0,Band,Christine Garrett,ddb372d5-ec5b-4f29-9f98-67538277eed3,Million with surface,Rock,249,256,mp3,,Company,2022,s3://bucket/5f011091-503d-4db7-ad88-e8ee9a52b2f5,72ee12c2-0f0f-4a77-aa29-2100be85a85e,40fdb553-6449-4928-b4f7-203ae07f8297,a492a2c4-c7cf-4216-bd36-05f2fa6f899e,177.77.22.129,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4338-09-19 15:13:08 Firefox/9.0,ALLOW,normal_user
04de3584-4ce2-43e1-8a02-9cd47ecb98b9,Label,John Klein,7cad3750-7c8e-4551-b250-986cc108edb6,Listen within policy,Pop,217,256,mp3,Benjamin Rodriguez,Then,2024,s3://bucket/ffd03a9c-391d-48a6-aba7-0f455a09418f,35e1b858-9caf-430c-a644-639d1525cfc9,bf50640e-fd35-4a62-b6f4-3980516f777a,d344a4d4-d66b-4555-adb5-cfa8e10c6fd5,93.219.180.228,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.5.20) Gecko/6279-10-19 17:05:34 Firefox/3.6.6,ALLOW,power_user
88700d69-30f1-4788-b3f6-19229c67aecb,Label,James Calderon,d4e3c3a6-cdfa-4455-afd6-60a3390538a1,Spend audience pay,Classical,284,256,mp3,,Hold,2024,s3://bucket/1c1dc05b-3385-4d5a-bb6d-6444bdd492d0,d737053b-4497-45b7-a670-b77d9557d6cc,14a7ca4b-99e8-486b-8434-b57c72c8a80c,76cc6bb4-c4bb-4f86-8af7-18adab07e88b,93.61.80.108,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9 rv:4.0; gl-ES) AppleWebKit/532.25.2 (KHTML, like Gecko) Version/4.0 Safari/532.25.2",ALLOW,normal_user
27c8c993-437c-4378-9610-d9b9f7a02edd,Individual,Anne Johnson,bfd1a995-3cc1-4b35-bfb2-71e17859a0e4,Family shake hair,Rock,293,256,mp3,Jose Bauer,Arm,2024,s3://bucket/3bead8d3-3db8-42e4-9234-c3e19c996bfc,a7258e83-5362-44fb-a984-f457b0b03373,93075e52-7a07-4b76-9da7-fa31f7809a07,3398fee8-9071-4c7d-af1d-67cddcbb366b,56.67.145.192,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/3.0),ALLOW,normal_user
ee668303-7aee-4f71-99e2-b124be87e436,Individual,Gary Roman,0de004e9-298f-437e-bd42-0ff02eda42b0,Safe subject,Pop,295,320,mp3,,Pass,2022,s3://bucket/471db0a5-0422-4b4f-881a-46d0e05ab613,2b7cb5e6-4aef-4648-a16c-cef0d22dbd6e,916d970d-4cec-4f8b-bbfc-cbc724ef7b74,1a1a784c-ba1a-4b0f-983d-e8e33809212d,118.250.112.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.3.20) Gecko/2125-04-11 09:00:44 Firefox/3.8,REVIEW,normal_user
c4fa170f-a0b7-453a-86da-bf642af829fc,Label,Sean Murray,0e755b0c-0fb3-4ab6-aa25-dcd851bf613e,Very themselves,Indie,286,256,mp3,Christopher White,Fish,2024,s3://bucket/524cd479-dbe5-42bc-a860-bd8ff3121307,a108065a-1881-42bb-856a-a657c9d91f30,a46c3985-0865-4659-8933-d6c55fb72373,d079b588-9252-4ea7-a5fb-35fed2246531,101.197.46.59,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),ALLOW,normal_user
01bad145-1f3e-4fcf-8ee5-17dac03a0fc0,Individual,Kim Rivera,a22709a7-d79f-4dbb-be6b-e62d5a94f26e,Star event decade,Pop,286,256,mp3,,Rate,2021,s3://bucket/64dd77aa-bbfa-495c-aafa-36c25db4b28c,6fce81e8-42ba-47cb-8d11-e53f00dca97e,60515cc5-f548-496a-a117-39f442fd4ef5,39f824c5-59e6-456d-9c93-f9fdca5ce14b,218.134.132.226,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/44.0.898.0 Safari/532.2",ALLOW,normal_user
59d3084b-052b-4008-9178-f9afe69b23c3,Label,Christine Woods,6d9465a7-0e37-4ad2-a8b0-acd5689e6636,About soon,Classical,241,320,mp3,Timothy Chan,Stop,2021,s3://bucket/d59983ee-6d6d-4d71-a26c-280a75bd4dac,b9782f21-79bd-4519-a097-1eb1d49fec3b,7b7b1891-c93b-4718-b289-479a015328bc,92a0d4ff-81d5-4769-b439-9395e0f66c00,108.4.179.109,Opera/8.34.(X11; Linux x86_64; nl-AW) Presto/2.9.178 Version/11.00,ALLOW,normal_user
3d2745de-c13a-4862-8b77-2af1e2ba034a,Band,Guy Harmon,16d1d9e2-08d6-42d4-afbc-3ab938cd807b,Very sign throughout,Hip Hop,291,256,mp3,,Concern,2021,s3://bucket/811e8d76-f510-4deb-b678-0ae2bd65ab2a,16eb5ee4-5e3d-4bc8-907a-57067231abf1,b127e3d1-83be-471e-9703-409a9c74a8b8,80d42a60-59dc-4db8-84a0-66ccbd82326f,198.183.104.132,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:3.0; sv-FI) AppleWebKit/533.27.3 (KHTML, like Gecko) Version/5.0 Safari/533.27.3",ALLOW,power_user
4872c8b0-9483-4f49-aab1-635fce1b67b6,Individual,Jennifer Jacobs,8bf89798-20d6-4c3f-bacb-f72803db5b2b,After industry series,Jazz,220,320,mp3,Darren Alvarez,Draw,2022,s3://bucket/9ec2644f-4a0b-4d2b-8835-4ea954090e34,f53c1e7e-0faa-4e8d-a049-e49c93343b91,c35564df-f2cc-4e8f-9cd4-bf6349c04163,45b14fb6-f7ba-455b-ae2d-fc26007806a0,32.164.90.110,Opera/9.52.(Windows 98; Win 9x 4.90; iw-IL) Presto/2.9.162 Version/10.00,ALLOW,new_user
8b924f08-c673-42d8-89fe-e898e3a09df4,Individual,User_51847,bcc659ab-6f80-4197-a4a5-1531c6072b47,Track 17,Noise,41,128,mp3,,,2025,s3://bucket/4a4e5330-bfad-494b-9999-85b6a3ef153a,b490f844-8ab0-4602-8786-17ef8b5b55f4,8806f8bb-5cbd-425c-9979-c15b184684be,5c54ebce-2f96-4952-a13b-64efa2450da2,192.168.1.247,Python-urllib/3.8,QUARANTINE,spam_creator
f6bd8218-b20a-44df-a7af-fd50b2ab838f,Band,Scott Johnson,632eea90-4bfb-4944-ae55-15c0db35a4c9,Fact think approach,Classical,255,320,mp3,,Here,2024,s3://bucket/31012446-8e1e-4df3-aae3-31f162b4d72e,2ce0a02a-86b2-4037-bbac-e811e51d9789,57180bad-03ed-40d6-bece-3a4e63286bd6,6fc38bca-6e4c-440d-bd60-5b315b0326eb,197.47.63.222,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1),ALLOW,new_user
6570e263-10a5-4164-bc70-7571ed38807e,Label,Jody Bailey,10d8036b-de91-4749-b5ac-5a1453cb4f07,Image TV without,Classical,188,320,mp3,Yesenia Swanson,Season,2024,s3://bucket/bdc8f054-32d1-42fb-9509-e806942c055b,b8b7207f-7f1c-4df7-a9ae-9681075fc3cd,911d1732-a6dc-4c77-a331-8a969fe38472,468841cb-397b-404b-8834-8e62dd25de81,16.52.143.133,Opera/9.33.(Windows NT 5.2; lzh-TW) Presto/2.9.168 Version/10.00,ALLOW,new_user
20823b08-9b5b-4937-b242-e0a42d6e81fc,Label,Shari Collins,67edba25-3a98-4ed0-b771-deef32398821,New owner involve,Pop,251,320,mp3,Todd Bates,Process,2022,s3://bucket/58d19a63-7cb9-4ed4-9da2-2648584c08b1,99e0c4de-2089-4e51-8532-cb1c255126b3,c16f1ee0-f76c-4510-a9d5-e4b7272c2583,39a26b89-0210-41c1-99b4-a1f06b1d27f3,140.254.187.190,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/46.0.827.0 Safari/533.0",ALLOW,normal_user
ae499658-ba68-4548-991f-8fe88d639be8,Label_Aggregator,"Berg, Simpson and Taylor",9b80e4a4-f4c5-4670-bfe3-01b9b8e99aa2,Customer-focused context-sensitive Internet solution,Lo-Fi,186,320,wav,,Compilation Vol 12,2024,s3://bucket/8b944878-1a06-4f76-ab22-a62799b17668,3ba7db42-2d5b-496f-b290-21e55de70069,77e9ff3b-e149-4ee0-9ad5-73a3db67ed27,585504b9-6b2f-41fa-84ce-924c2b75b3a7,29.222.115.228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",REJECT,identity_hopper
74a81125-95f1-4358-aa3d-ab15c83173e8,Band,Rebecca Mendez,7f584681-fc49-44a2-9052-a276cb5a6300,Not tough traditional,Jazz,267,320,mp3,Jacob Sullivan,Positive,2022,s3://bucket/c22fe48b-5c08-46af-87c9-b9f9e049bcad,7ae6aee9-012a-48cc-88f8-4f0b80b307d5,9adeedb8-59c0-4f9d-831b-b786c3551acf,5a0c4bee-11bd-45a0-aaa5-67a18d4f5eef,158.44.207.109,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8234-05-17 02:24:20 Firefox/15.0,ALLOW,normal_user
efd8cf78-bbf0-4d2b-82af-5cc34562acf9,Individual,Vanessa Watson,bd30a337-b556-4e31-a95e-2ea926b4e218,Color movement,Indie,259,320,mp3,,Serious,2020,s3://bucket/9951fbe4-230a-4223-ac3a-6022b47a914b,dff7ea14-351f-4264-b813-9cc67590bf15,bec6af8f-81dd-45d0-a152-d8206c6b094e,b8d94d69-23f4-4b1d-8d25-1ea5c02a3c21,206.221.166.103,Opera/9.86.(X11; Linux x86_64; as-IN) Presto/2.9.186 Version/11.00,ALLOW,normal_user
8f9d5e3d-2c46-40cf-9dde-72338f5362a5,Band,Nancy Turner,80491092-0969-448a-a7cf-120208c0ff26,Order seem cell,Pop,293,256,mp3,,Half,2023,s3://bucket/1264f9fb-b5a8-4de5-ab28-ae04eca8ba6e,48d8e6b1-5357-428d-ab4e-2cf243b985bd,bb25765f-fcad-4cc4-90b6-4f5ea83baa69,7fb6e32b-3d17-48c3-8bea-867b2a885569,119.33.49.82,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:2.0; mr-IN) AppleWebKit/533.12.6 (KHTML, like Gecko) Version/4.1 Safari/533.12.6",ALLOW,normal_user
b471d47b-2069-42c7-ad12-1e5aa4e785e8,Label_Aggregator,"Lewis, Campbell and Aguirre",de203009-9734-44d0-a464-3f74fcd747ca,Polarized neutral extranet,Lo-Fi,183,320,wav,,Compilation Vol 84,2024,s3://bucket/29e43569-79a1-45af-a83f-acc34ca446e8,3e4f96dd-dff5-42aa-bf1d-4f7ff7150393,f4f9265e-1c77-4a6b-ad7c-29a38ccae2ff,bf893f5e-875a-4deb-a0cc-86a9452035f2,215.180.69.219,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",REJECT,identity_hopper
4b506b60-0ab1-42bd-8894-958777d5d2e7,Label,Susan Johnson,3667f8b4-d172-4f24-b2f6-a9eaf79ebf56,My,Pop,222,320,mp3,Justin Potter,Smile,2024,s3://bucket/baee52be-486d-4888-aee6-427c7764bd6c,9edda040-5c52-4b10-b499-5d784b5d507d,66816e50-be3d-4e72-bb01-5ef8fb954eaf,60ad1c89-e3bc-4e2a-9c0b-63250127dcbe,71.26.211.91,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.22.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.22.6",ALLOW,normal_user
8c86ede1-cf83-4632-b054-6536263dcc55,Individual,Sandra Parrish,3674134c-b19c-409f-bd02-4bfaea0a849d,Animal responsibility,Hip Hop,291,320,mp3,,Nor,2023,s3://bucket/182c1ef7-6e22-48bb-90a0-f7452808353c,dfe5c765-3f23-4ac6-b4c3-09898efcdd2d,5c3e0169-fbf7-4b42-8a67-5732184dfacd,3021e8aa-2585-4350-ac0c-25b3d8c55cf4,36.45.180.83,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.48.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.48.5",ALLOW,normal_user
8f300d73-7602-496f-9d32-5346a01d26b5,Band,Mary Terry,e5833fba-4956-4428-aaca-e882de565bb3,Account believe,Jazz,274,320,mp3,,Dinner,2024,s3://bucket/2e264f89-7aeb-4d8f-81e4-f534af38666b,79bbeb48-ea17-4972-87aa-da2760c6f355,f986019f-c508-410f-8a7d-d1a83985c6df,3d8e4098-3623-4fa1-bed4-5ffc779aaefb,221.166.236.246,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; eo-US) AppleWebKit/531.19.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.19.3",ALLOW,normal_user
f2874a6d-c1cf-43bc-bed3-dfa234ab309e,Label,Sarah Anderson,b84660a4-c970-48bd-b981-2c2a54575094,Green cup,Indie,234,320,mp3,Kim Hart,Minute,2021,s3://bucket/a6741e9b-5c8a-4af4-94ef-fe532c542c01,143282b2-ea8a-496a-88e9-afab9cc9cb4c,c950a2e8-fc54-4efa-9cce-30000b20607c,8c865103-0734-43ce-aef5-e3a4a0ec60f1,147.108.151.178,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2139-05-23 00:06:07 Firefox/13.0,REVIEW,normal_user
2eb8adff-fd37-4417-85a8-02aa45b43b8e,Band,Jamie Weaver,19eb0ef1-bf7b-407a-8826-7fecb485663d,Finish approach,Jazz,237,320,mp3,,Skin,2024,s3://bucket/2de0ad88-871b-4cae-b645-4a7092f5a69c,c15a0014-cdea-4970-8b96-5395c12f5b94,9c125df6-31f1-4653-a765-643d35fd7829,024a2474-0bc2-4970-b6ba-aef3dde686c7,177.131.68.216,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),ALLOW,normal_user
7f21d7c7-e254-4f75-bc34-a5006c4e417d,Label,Anthony Ramos,b18fea99-f94b-4220-b595-25cf6340e468,Letter east try but,Hip Hop,272,320,mp3,,Serve,2023,s3://bucket/d830c33c-846b-4119-aab2-401943b9500c,dae1b8af-a182-4d0c-a2cb-8f1a7d5de2d5,30625f49-86b0-47ee-ba8f-902f179d87c5,5c185789-5af9-47eb-986b-047addee7e88,201.70.206.78,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mni-IN) AppleWebKit/531.10.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.10.4",ALLOW,normal_user
d4a7e637-dd4e-404f-b98d-372090d395de,Individual,Michael Cunningham,5c1be46c-bab0-46f3-8a80-faba909d271b,Compare better,Indie,274,320,mp3,William Wheeler,Beat,2021,s3://bucket/d3456003-26cf-4ef9-a66c-d22e7b1b0fb7,32e8f8be-e750-484a-bad7-b8a08b2805bd,2f3a1b00-3af1-4adf-b51c-10d1b0721a83,af1b354a-abc6-4550-a798-260efe96dd5f,53.194.32.71,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.816.0 Safari/531.2",ALLOW,power_user
a49ed0b8-d9c3-4a5f-bbdc-d5b9815239d5,Label,Alisha Mercado,4685d4de-1e4d-434d-9134-4923cd9d3b50,Never,Rock,180,320,mp3,,Economic,2024,s3://bucket/4611705d-d2b8-4c72-aaf2-22519e770e72,11dd0d44-2111-44fd-8bc0-30404ebc7185,c7d65f30-69ad-4792-8dd8-494a2f70e9cb,b81c98d9-49da-4b80-b350-6fe3fec26c85,57.90.129.104,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.823.0 Safari/532.0",ALLOW,normal_user
e4623c51-8783-4c8b-88ba-22d2f4acb766,Individual,Zachary Rose,6ae1c216-f435-477f-a3d4-0aaeb071de4e,Or information huge,Classical,194,320,mp3,,High,2024,s3://bucket/95512726-6a57-406f-b19f-e4be4d342a33,4d9d6a23-2829-44d7-9420-010847ecd1d6,0d8df6d6-6a33-4f30-89b5-724af7781c22,12be5de6-3e94-49f3-8236-7a96de3f15c1,34.158.37.109,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/13.0.889.0 Safari/532.0",ALLOW,normal_user
8d32d9aa-002a-4955-b096-08bed83faf13,Individual,Anthony Fitzpatrick,54b8a215-e170-4612-8140-5c5fa195625d,Response matter,Indie,267,320,mp3,Barbara Franklin,Rock,2021,s3://bucket/e9ed5594-0010-442f-830b-146cf39bf8e1,681f213b-b80c-41e6-85a1-07ad6a94f36c,723c8af7-39eb-4588-999c-de1fb6b7c092,7ad7ef4e-34ee-474c-a015-1e1bcdd4cb21,85.62.146.155,Mozilla/5.0 (Windows NT 5.0; apn-IN; rv:1.9.2.20) Gecko/4656-01-22 13:54:18 Firefox/3.8,ALLOW,normal_user
f9c6f037-65c0-43fa-9cab-39f470da89ec,Individual,Laura Day,47d1ced5-3725-4ebd-969a-6b4eb4993da6,Television still form,Hip Hop,282,320,mp3,Darin Hughes,Pull,2024,s3://bucket/1233609f-4f5b-4609-90b6-ab90fd0feabb,7686e052-86c4-4f3a-a4b7-2c9feb1dc558,debde81b-85f1-4fbb-90d6-b7f560ce07a2,9b50f931-9075-43db-b74a-399f086fd023,132.230.183.0,Mozilla/5.0 (Android 2.0; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,ALLOW,normal_user
a70fcf7a-9b9e-42d7-adfc-e44ab3956ea1,Individual,Jane Ortiz,15cd7a71-ef6f-4686-b990-61b53cebda3e,Focus history seek new,Jazz,189,256,mp3,Christopher Fletcher,Key,2021,s3://bucket/23eb7b42-0343-42b6-8fdb-13033bfb42a0,1ca08b78-e482-4007-a57e-b5c4fdaa4555,edd470e3-7237-4e52-98ec-5d7b2569e1a6,3334daa3-5a32-4ef3-8c85-f63a043c0e6e,195.236.22.210,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),ALLOW,normal_user
1e09002c-0e6d-4b17-86c6-32b9ca91340c,Label,Joshua Nichols,82efcf75-0479-4e30-8bda-b35349387d95,Wish president trial,Rock,208,256,mp3,,Wait,2023,s3://bucket/d82e4142-c20f-41d3-833f-cce1c61d2b85,720a48c2-177d-4720-bf2c-35ad35a84a3d,2c0c7e70-302f-40ba-89d0-c4277f5a6281,4dbe012b-1d6c-4c46-93f4-e186cc7f21a7,1.69.206.61,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.38.6 (KHTML, like Gecko) Version/5.0 Safari/533.38.6",ALLOW,normal_user
420c7146-b8ce-43cb-9c10-2f77da55631c,Label,Rebecca Peterson,68056b5d-acba-43c2-9af0-17f3272eaa4e,Recognize notice,Indie,298,320,mp3,,Game,2021,s3://bucket/d62096b5-1057-4ab1-8ebb-2d826632aaff,fb0e7679-0c61-40c3-be76-11eefdf302c4,70e236b4-8f5f-44bf-83b7-fa0467c23c61,13b7c0d3-a2eb-49ac-a217-90222315c38b,183.102.58.240,Opera/8.32.(X11; Linux x86_64; ga-IE) Presto/2.9.188 Version/10.00,ALLOW,normal_user
34ab43ca-9b32-495a-9972-344f264f551d,Individual,Katherine Walters,1671c31f-daec-45f5-b8a6-f18da38e33bb,Level home lead really,Jazz,292,320,mp3,Daniel Mcmillan,Business,2022,s3://bucket/66fae004-a9dc-4512-9347-a83543759748,8cfcd402-b280-474a-877d-c3ffc30883d9,2888cb4e-0f7e-4adc-b4e5-6aaa29e54e45,6765d94f-78b7-4941-801a-886e8ab31a6f,197.162.232.156,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),ALLOW,normal_user
8c1a134e-e871-45f0-abf5-6a5f09f03210,Label,David Edwards,438d212b-83b3-4630-917b-f88bdf736ec7,Everything leave positive,Hip Hop,193,256,mp3,Steven Ortiz,Baby,2024,s3://bucket/8ebb180c-4cf4-4414-b99c-4e3688fdcbd9,2e7d1daa-fa87-4f8e-a1b7-84fc61504e2e,37bfdb90-918e-4846-8527-ab54af5cb7f5,df86ab0a-2107-4683-afc7-17231aacc042,207.156.16.168,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),ALLOW,normal_user
55e197e7-538c-4982-b17c-5154521be9d0,Label,Joseph Barnes,ef4ad358-1cb4-425a-af7e-2ab66cc0087b,He source physical,Hip Hop,278,256,mp3,Joseph Mendoza,Sort,2024,s3://bucket/88b7114d-85f1-4e7a-acb4-b1a652510160,87177b40-11bc-43be-8e2f-aae0ce0ffeba,ced7e68b-b84d-4b7e-b410-e3c24734453d,3d607afc-21ed-4a98-bbba-7152c06f4172,4.248.97.235,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.41.6 (KHTML, like Gecko) Version/5.0.5 Safari/531.41.6",ALLOW,normal_user
d93c15b3-01ed-41f5-a05c-08293375c4bc,Label_Aggregator,Martin Ltd,eca13976-9aed-437f-8db4-344eb6cb32f4,Persistent directional knowledgebase,Lo-Fi,199,320,wav,,Compilation Vol 60,2024,s3://bucket/a34d66e4-199f-4fe7-afc0-b88072109a69,4dcb38fc-66f6-4c81-b861-7157702463e4,842efc79-1ad2-4bd7-9a4d-77495bcb91d0,bf893f5e-875a-4deb-a0cc-86a9452035f2,29.222.115.228,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",REJECT,identity_hopper
d8a6967a-8afc-46c0-a2f5-f9354e07e8e9,Individual,Andrew Knapp,f582a9a5-97f3-4c21-8a2b-d50532ee2ce2,Alone that gas stop,Jazz,196,256,mp3,,Cold,2020,s3://bucket/a6a36bb8-b5cb-4cda-a3ed-9de926158151,8a033885-5dfd-418d-8ee4-4cc1530018af,8676864b-cc2f-483e-a316-5944d057b536,01f469e7-2ad2-43ae-bc14-9468bb629881,23.131.14.250,Mozilla/5.0 (Windows 98; Win 9x 4.90; doi-IN; rv:1.9.1.20) Gecko/2775-08-30 23:57:28 Firefox/3.6.20,ALLOW,new_user
