account_external_id,account_type,display_name,upload_external_id,metadata_title,metadata_genre,metadata_duration_seconds,metadata_bitrate,metadata_format,metadata_collaborators,metadata_album,metadata_year,content_ref,fingerprints_audio_hash,fingerprints_perceptual_hash,device_context_device_hash,device_context_ip,device_context_user_agent,expected_category,profile_type
user_normal_user_000245,user,Alex Johnson,upload_9d55c90ba142,Song Title 9440,Metal,228,192,flac,"[""collab_2""]",Album 2,,https://example.com/content/upload_9d55c90ba142.mp3,hash_3a5259fa575c463683c69c5a53d4bdd5,phash_dd2d95da2b0140ce,device_c3ff5d7b778e4990,192.168.225.140,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000246,user,NewArtist,upload_9230e8e5b950,Demo 118,Indie,287,192,flac,"[""collab_1""]",,,https://example.com/content/upload_9230e8e5b950.mp3,hash_98f16cb7ccdd432bb8d328ac28a4083c,phash_420077e2e1494765,device_4931365bae9e4cb9,10.0.219.138,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,REVIEW,new_user
user_normal_user_000247,user,Sarah Williams,upload_1a2f8c7b7472,Untitled 6771,Electronic,320,320,wav,"[""collab_5""]",,2024,https://example.com/content/upload_1a2f8c7b7472.mp3,hash_aec622af29ff42f39e9389e5f4074b80,phash_6e90f524d5444389,device_e87f363d03bf40d1,192.168.89.199,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000248,user,John Doe,upload_8b308c0dcf03,Demo 8329,Electronic,321,256,mp3,[],Album 1,2021,https://example.com/content/upload_8b308c0dcf03.mp3,hash_a356c5a514d740d9bbbc7e2f2fe9fb34,phash_210c1e6489d240a8,device_ca32bb9b7f6b41df,192.168.121.238,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000249,user,John Doe,upload_4ea41ca0ee71,Untitled 6565,Country,287,256,mp3,"[""collab_2""]",Album 8,,https://example.com/content/upload_4ea41ca0ee71.mp3,hash_f0ad1b00d8d84fba90a9297db19dea72,phash_5548b9607d6047d4,device_a2364c202b5b4667,10.0.239.206,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000250,user,Jane Smith,upload_e44d3dcd898b,Track 2777,Metal,129,256,wav,"[""collab_2""]",,,https://example.com/content/upload_e44d3dcd898b.mp3,hash_0b6152409b4645189ffc773a97b2504c,phash_caa23d11736346fb,device_1a7aaa7aa1494087,10.0.172.102,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000251,user,John Doe,upload_141ae103ef9f,Track 4662,Indie,332,256,flac,"[""collab_3""]",,2023,https://example.com/content/upload_141ae103ef9f.mp3,hash_461d392afe1144b085d5c463891cc17e,phash_7e6865b87b1e4101,device_d78c5ca48e284fb4,10.0.148.2,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000252,user,Alex Johnson,upload_7d109853ca10,Untitled 1918,Classical,185,256,m4a,"[""collab_5""]",,,https://example.com/content/upload_7d109853ca10.mp3,hash_6a93d7e28b5248b597bb80631e9c1253,phash_48bd16cf055f4933,device_c7c944e60ed6448e,10.0.199.118,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000253,user,John Doe,upload_5da95c172d9b,Track 3611,Country,299,192,flac,"[""collab_3""]",Album 1,2022,https://example.com/content/upload_5da95c172d9b.mp3,hash_0127028f1bfd44d59b077f8198049117,phash_72c30823e80548e8,device_9a7763638f1d407b,10.0.24.103,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000254,user,Alex Johnson,upload_483fbedcfe1c,New Release 9400,Electronic,166,192,m4a,"[""collab_2""]",Album 5,,https://example.com/content/upload_483fbedcfe1c.mp3,hash_5aa6ada540d446dd825c8740660bb0a5,phash_115ab5398205468b,device_8dd6dc97a3804b75,10.0.64.215,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000255,user,Sarah Williams,upload_ddfa0ce9a293,Untitled 109,Metal,130,320,flac,"[""collab_4""]",Album 10,2023,https://example.com/content/upload_ddfa0ce9a293.mp3,hash_e46c417d72a846ccb79d4f476bf5587c,phash_bca60853264b4c29,device_7407c4cd01254866,10.0.196.235,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000256,user,Sarah Williams,upload_a8c5f04c8975,Song Title 8860,R&B,248,256,m4a,"[""collab_2""]",,,https://example.com/content/upload_a8c5f04c8975.mp3,hash_77d061906fd043ad8f9d8d53f0ec8174,phash_1b69726e2e4046b8,device_143ab5be5ccd48be,192.168.133.118,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000257,user,Alex Johnson,upload_a8915d14b7eb,My Track 4255,Classical,260,256,wav,[],Album 6,,https://example.com/content/upload_a8915d14b7eb.mp3,hash_ca617af64db549fab9917be3dd2e6752,phash_44393217852d4d7b,device_e5994a1d9595487a,10.0.54.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000258,user,Jane Smith,upload_f2278588169c,Song Title 3745,Metal,304,256,wav,"[""collab_4""]",,2021,https://example.com/content/upload_f2278588169c.mp3,hash_9ae787f8c65e409d912ce6a6c8523217,phash_28e215e8814d4999,device_ebb01abe78644efe,10.0.3.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000259,user,Beginner,upload_e30d7e834fa7,New Release 4916,R&B,263,128,m4a,[],,,https://example.com/content/upload_e30d7e834fa7.mp3,hash_ed2b46e5d75a4c75a1d390b0cb449e0a,phash_2524562837f14f4c,device_3d4ba3fe99cc4426,192.168.66.122,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,new_user
user_normal_user_000260,user,Alex Johnson,upload_214e33d2e73c,Demo 325,Classical,151,256,wav,"[""collab_5""]",,2022,https://example.com/content/upload_214e33d2e73c.mp3,hash_5d25e9bc887549cbbe5dd9202e16e51d,phash_ddb194b05dff4b3b,device_534b72412d264c1f,10.0.131.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000261,user,Jane Smith,upload_ad1bfd4a6f71,Demo 5528,Hip-Hop,281,320,mp3,[],,,https://example.com/content/upload_ad1bfd4a6f71.mp3,hash_0ff1ca04cd854a5d8c22f72561b9e21c,phash_0c26dd12fcce4e6e,device_c3c6ba58528e4904,10.0.182.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000262,user,Beginner,upload_bf5ea2ff7fd5,Demo 8536,Metal,225,192,wav,"[""collab_2""]",Album 5,2020,https://example.com/content/upload_bf5ea2ff7fd5.mp3,hash_9509a42ae9d24d919017928bcf47c8bd,phash_a153d7937c584145,device_58de115b385e4489,192.168.54.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,QUARANTINE,new_user
user_normal_user_000263,user,John Doe,upload_b47204d6e95d,Song Title 8585,Country,146,256,wav,[],Album 7,,https://example.com/content/upload_b47204d6e95d.mp3,hash_a51540d20a4d419b9a2ebc6f48f7b2cc,phash_53c0bea46e8e4caf,device_2ea3c379f97e4794,192.168.64.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000264,user,Alex Johnson,upload_9d83bb40f143,Demo 7802,Classical,342,256,m4a,[],Album 9,,https://example.com/content/upload_9d83bb40f143.mp3,hash_a27083bea8eb46de8c443a12a57af56a,phash_c28129ab000b407a,device_7836ef829c014414,10.0.162.192,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000265,user,Sarah Williams,upload_573300a595fe,Song Title 3722,Indie,233,256,flac,"[""collab_2""]",,,https://example.com/content/upload_573300a595fe.mp3,hash_1c4200f28a204006b143c0248c572341,phash_96d016e97c584e59,device_b376152cd67040b8,10.0.218.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000266,user,Sarah Williams,upload_e0aaccf76a52,Demo 150,Jazz,324,256,wav,"[""collab_5""]",,,https://example.com/content/upload_e0aaccf76a52.mp3,hash_1ba4dd8c65564589a822f14372c1ea1e,phash_acaa482ba98d4c21,device_719bef5f9b464065,192.168.144.112,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000267,user,Jane Smith,upload_c58dba620360,Demo 1298,Jazz,280,192,flac,[],Album 5,,https://example.com/content/upload_c58dba620360.mp3,hash_8a30ac65bdf64070bb355aaa122b5947,phash_a357ef95ff154397,device_44da7ecd78db4409,10.0.47.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000268,user,Sarah Williams,upload_29c0338e54ad,Song Title 5254,Electronic,158,128,mp3,[],,,https://example.com/content/upload_29c0338e54ad.mp3,hash_f9902b964b3547c595a37221445d193d,phash_e599e5bdbbc74cca,device_5116b16e055347db,192.168.184.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000269,user,Sarah Williams,upload_94da99fd8413,New Release 8166,Jazz,238,128,flac,[],Album 3,,https://example.com/content/upload_94da99fd8413.mp3,hash_fbb9ad11284a4d128fb42005a4849147,phash_2b15a9ee854d4670,device_1188adf232014330,10.0.19.140,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000270,user,Newcomer,upload_b5217d566f3a,Track 1999,Pop,183,320,m4a,[],Album 4,,https://example.com/content/upload_b5217d566f3a.mp3,hash_9bcbd0e45e66495a9a1676c4e390d9d7,phash_aa1795c74dff4db4,device_105e1e9f4a064b48,192.168.198.25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,REVIEW,new_user
user_power_user_000271,user,EstablishedCreator,upload_2e35d25be3e5,Untitled 9005,Pop,151,256,m4a,"[""collab_2""]",,,https://example.com/content/upload_2e35d25be3e5.mp3,hash_1fff6c2376b248eb8b7e809f43efc5f8,phash_ea603ed7417d446a,device_4e7d490c5fda4246,192.168.171.56,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,power_user
user_normal_user_000272,user,John Doe,upload_a31ef9db238b,Song Title 3983,Country,130,320,wav,"[""collab_1""]",,,https://example.com/content/upload_a31ef9db238b.mp3,hash_4bdb05289c304197be791fe907bcc6ad,phash_3a140b95e94b4be6,device_98e094be073f49a3,192.168.176.159,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000273,user,John Doe,upload_c1ad9c028565,My Track 7993,Hip-Hop,201,256,m4a,"[""collab_1""]",Album 6,2022,https://example.com/content/upload_c1ad9c028565.mp3,hash_89a23325c75a46bd87139d3b674ebd9c,phash_708996b2de3946d3,device_7cc88ddac9544a8e,10.0.125.181,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_spam_creator_000274,user,FreeDownloads,upload_f5bb0f015f15,New Release 5697,Indie,307,320,flac,"[""collab_5""]",Album 9,,https://example.com/content/upload_f5bb0f015f15.mp3,hash_edea31869c48437e8f9208afe510e056,phash_95aa7fdd6bae487c,device_d3641662a88048a7,10.0.116.76,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,REJECT,spam_creator
user_normal_user_000275,user,Sarah Williams,upload_aeea18333e65,Untitled 307,Hip-Hop,339,256,wav,"[""collab_1""]",Album 9,2021,https://example.com/content/upload_aeea18333e65.mp3,hash_8e77af2ab3444d899040e31c1b86f559,phash_d8eb7cb72295443d,device_58c21c2630d444a8,192.168.135.175,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000276,user,John Doe,upload_f33d13816b41,Track 8573,Rock,137,128,wav,[],,,https://example.com/content/upload_f33d13816b41.mp3,hash_d0b56e21f4c54f5abc6bc37f5c5f703b,phash_eda98cb5cb644909,device_da381d2073d54375,10.0.9.147,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000277,user,Alex Johnson,upload_5129501be9f3,My Track 6003,Pop,275,128,mp3,"[""collab_2""]",Album 2,,https://example.com/content/upload_5129501be9f3.mp3,hash_d56507f2b812496c8243a350a71c781a,phash_5f43bf8d2b6c4d61,device_8da572cbc157453a,10.0.93.143,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000278,user,Alex Johnson,upload_b9fb73fc3be6,Track 667,Indie,138,256,mp3,"[""collab_5""]",,2024,https://example.com/content/upload_b9fb73fc3be6.mp3,hash_8588c9f1c6cc421da230135360f587f9,phash_01773dd059f542b1,device_140abc714fab44a4,192.168.99.49,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000279,user,Sarah Williams,upload_f46ba311e123,New Release 9447,Rock,292,320,m4a,"[""collab_2""]",Album 9,,https://example.com/content/upload_f46ba311e123.mp3,hash_dbdd6fe4a3244cd094121294fbbb9bd0,phash_e39209452f6b4a54,device_bb293380a85a4a5e,10.0.41.137,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,REVIEW,normal_user
user_normal_user_000280,user,Alex Johnson,upload_c639257ded3d,Track 7055,Country,202,192,wav,"[""collab_5""]",Album 5,,https://example.com/content/upload_c639257ded3d.mp3,hash_3a4e0fbaa4324d6ea1987b12dc578289,phash_f05b75f482014b1a,device_65cfd43499b34b4f,192.168.116.115,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000281,user,Jane Smith,upload_f9ffa6744722,New Release 108,Jazz,176,192,flac,[],Album 5,2024,https://example.com/content/upload_f9ffa6744722.mp3,hash_042a2a924f2c4a98a57735768fb832e5,phash_4bb0f0e6b7334b0a,device_2d84cc87622c49ec,192.168.143.147,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000282,user,Alex Johnson,upload_d7b2d979b763,My Track 9539,Classical,179,256,flac,[],,2020,https://example.com/content/upload_d7b2d979b763.mp3,hash_f327c6e6eef343458b340f6ee910f12f,phash_ab590b178eb84ccc,device_f8d22d25312245b1,192.168.186.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_spam_creator_000283,user,MusicPromo2024,upload_5f3056ad7412,Song Title 4922,Metal,307,320,mp3,"[""collab_3""]",,2023,https://example.com/content/upload_5f3056ad7412.mp3,hash_24881a7476aa4430927067187f59e884,phash_e3121518f0cb4f84,device_20f72e86e2244e4d,192.168.239.223,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,QUARANTINE,spam_creator
user_normal_user_000284,user,Sarah Williams,upload_0b81cd6015c7,Untitled 4994,Pop,130,256,wav,"[""collab_2""]",,,https://example.com/content/upload_0b81cd6015c7.mp3,hash_784f8b5c059e413e89a1581beda1037b,phash_bbeb601878fe429b,device_00d300b29dc04e45,192.168.101.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000285,user,FreshStart,upload_5ad3cb4669a3,Demo 1353,Classical,266,128,m4a,[],,,https://example.com/content/upload_5ad3cb4669a3.mp3,hash_d0706036d9094aae8ed2b3f29dd19fef,phash_49acf63cd8d34a1c,device_5535bfd6205547a1,10.0.196.35,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,REVIEW,new_user
user_normal_user_000286,user,Jane Smith,upload_ed7985aa0e71,My Track 8590,Indie,182,128,flac,"[""collab_3""]",Album 10,,https://example.com/content/upload_ed7985aa0e71.mp3,hash_035e233c23b9414099be822545c868bb,phash_efaa74a9fb084da5,device_97fad1a763924ab2,10.0.109.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000287,user,Alex Johnson,upload_0855a65d3ea7,Untitled 5730,Hip-Hop,330,320,wav,"[""collab_2""]",,,https://example.com/content/upload_0855a65d3ea7.mp3,hash_6d542be15ac24da2ac78f756ad6b99ef,phash_1d19290d828f470a,device_8bdf799cda924df9,192.168.194.187,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_power_user_000288,user,VeteranMusician,upload_5ae9ea32cf68,Track 5625,Pop,325,128,flac,"[""collab_1""]",,2021,https://example.com/content/upload_5ae9ea32cf68.mp3,hash_0ce16ddbfd2b424f908ee9f57fc1928b,phash_dcd869bbacd04ffa,device_97518ed004ce4bb9,10.0.134.193,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,power_user
user_identity_hopper_000289,user,User123,upload_95d3477e791c,Track 9552,Country,254,128,flac,[],,2024,https://example.com/content/upload_95d3477e791c.mp3,hash_4212776dd6cf4f19b96a66117141c07d,phash_95e984ebba2f46a5,device_30f02c6ba3e04a8b,192.168.70.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,QUARANTINE,identity_hopper
user_normal_user_000290,user,Alex Johnson,upload_90ee7cc8d6f1,New Release 313,Rock,342,320,wav,"[""collab_5""]",Album 2,2023,https://example.com/content/upload_90ee7cc8d6f1.mp3,hash_c02d73932e64469db5934c2d9219fcb8,phash_0a190c4d6e624da8,device_d6684352de4749e2,192.168.222.153,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000291,user,John Doe,upload_fd8871d415dd,New Release 8674,Electronic,205,320,m4a,"[""collab_1""]",,,https://example.com/content/upload_fd8871d415dd.mp3,hash_dd3a5f84f8e746c99cc5433da63ec0f6,phash_0915f0ec31924bab,device_32a518585f124e37,10.0.61.255,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000292,user,NewArtist,upload_262dea23c175,My Track 4591,Indie,158,256,m4a,"[""collab_1""]",Album 9,2024,https://example.com/content/upload_262dea23c175.mp3,hash_f8664db8b4f644f2b2088cd60a5c7b10,phash_aa2b3ac58f79458e,device_56ba5d2b326345ea,10.0.176.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,new_user
user_normal_user_000293,user,Alex Johnson,upload_d8e5fbb94248,My Track 8884,R&B,172,192,wav,"[""collab_3""]",Album 9,2023,https://example.com/content/upload_d8e5fbb94248.mp3,hash_735324ab7e7640ed8aba3eab54308fad,phash_750d7a8e9fa64d72,device_bc3c27bcbfed49a4,192.168.255.233,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,REVIEW,normal_user
user_new_user_000294,user,NewArtist,upload_ec5cc61891be,Track 8733,Indie,150,192,flac,"[""collab_2""]",Album 6,2023,https://example.com/content/upload_ec5cc61891be.mp3,hash_a05346a440004991852441e5e92f456d,phash_b537c3ee920c4272,device_d6963fdd8c194273,10.0.78.114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,new_user
user_normal_user_000295,user,John Doe,upload_5ccd69651757,Untitled 4373,Metal,265,192,wav,[],,,https://example.com/content/upload_5ccd69651757.mp3,hash_8e0e3661b0284b7c8be04a5a90a5daf1,phash_509fdf58ccdc47a9,device_cb6b3ca79b1a44cc,10.0.35.129,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000296,user,Sarah Williams,upload_139bcc4f683e,My Track 2254,R&B,169,192,mp3,"[""collab_1""]",Album 7,,https://example.com/content/upload_139bcc4f683e.mp3,hash_7f680eb4a8ce4fc0bbf732c5726924ac,phash_6a0a1dc3e34d4404,device_fbbc90f031af46ba,192.168.172.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_power_user_000297,user,ExpertProducer,upload_84d53c3883bc,My Track 7497,Classical,229,320,mp3,"[""collab_4""]",Album 7,,https://example.com/content/upload_84d53c3883bc.mp3,hash_d837a4232b5c49fbb66d6f989487114b,phash_c6e91303cb474f54,device_3401ba71066b439e,192.168.191.147,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,power_user
user_normal_user_000298,user,Jane Smith,upload_6caa7e838a9e,Demo 8813,Indie,308,128,m4a,"[""collab_1""]",,,https://example.com/content/upload_6caa7e838a9e.mp3,hash_3144c256417c436b94e27c690e553011,phash_b21d10e296bf452e,device_660fa45b082842d5,10.0.199.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000299,user,Jane Smith,upload_e1c04f18c504,Song Title 7401,R&B,304,128,wav,"[""collab_5""]",,,https://example.com/content/upload_e1c04f18c504.mp3,hash_6b4fb870a5ae45ffa1fbae0d564d522c,phash_c09fb521dc6345e7,device_72523829a70e4e8a,192.168.116.7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000300,user,Jane Smith,upload_7f177e2db845,Song Title 1495,Rock,300,320,flac,[],Album 9,,https://example.com/content/upload_7f177e2db845.mp3,hash_0422c789f81d4602b323d51524460b6d,phash_b4c42b26ccef449d,device_92fa967b16784dc3,192.168.41.97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,REVIEW,normal_user
user_normal_user_000301,user,Jane Smith,upload_d35097e2d79a,My Track 2370,Hip-Hop,316,128,m4a,"[""collab_4""]",,,https://example.com/content/upload_d35097e2d79a.mp3,hash_72438c5a4872466abfad6728fc3075c5,phash_42e30151c3e04293,device_8e554c228eb841cb,192.168.231.34,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000302,user,Sarah Williams,upload_907eb069ab6e,Untitled 95,Indie,345,320,wav,[],Album 8,,https://example.com/content/upload_907eb069ab6e.mp3,hash_ea4764b529a247a6b18395b08688b2a3,phash_7475ded0f7d04f64,device_b4eb3cdc4cf14e78,192.168.21.154,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000303,user,John Doe,upload_e27c15b1e055,Song Title 2430,Hip-Hop,287,256,mp3,[],,,https://example.com/content/upload_e27c15b1e055.mp3,hash_9a46b62073cc4e91b30da6cd9b2bdd4a,phash_33526a31f75c44b7,device_6296800a832b4d4f,192.168.155.77,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_suspicious_legacy_000304,user,VeteranAccount,upload_9b39707d1e31,Untitled 9748,Metal,321,192,m4a,"[""collab_3""]",Album 2,2022,https://example.com/content/upload_9b39707d1e31.mp3,hash_5fcda760bd7e49d4950f5d5950fb3ba5,phash_179b934d1b00449b,device_1a2ba745b7384fbd,192.168.95.230,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,REVIEW,suspicious_legacy
user_normal_user_000305,user,Jane Smith,upload_ffa02e748275,New Release 4497,Rock,254,320,wav,"[""collab_5""]",,,https://example.com/content/upload_ffa02e748275.mp3,hash_bc041efc8c52405196b532f5df0cc0a5,phash_1c1099cec78b4284,device_731b26e8d7714b84,192.168.251.162,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000306,user,Sarah Williams,upload_3ca16525ea5b,New Release 5186,Metal,254,256,wav,"[""collab_4""]",Album 8,,https://example.com/content/upload_3ca16525ea5b.mp3,hash_61138d6c4d5443c5bb92afaf5abae489,phash_8d77254c116b48aa,device_14d82ad5262f46b9,10.0.157.60,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000307,user,John Doe,upload_b06e5c511917,Demo 6794,Electronic,131,256,flac,"[""collab_2""]",,,https://example.com/content/upload_b06e5c511917.mp3,hash_618ff414904e455bb2b58e51e072044b,phash_155a058791054d2a,device_6ae7af5d5a8e4dfc,10.0.203.18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000308,user,John Doe,upload_ba9d574848fb,Demo 5593,Classical,305,128,wav,[],Album 8,2020,https://example.com/content/upload_ba9d574848fb.mp3,hash_854b4c42c4e143d68b94f1d073bc5c94,phash_437efb5e97544c91,device_a5df219321d84504,10.0.124.40,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000309,user,John Doe,upload_e534980d7bbf,Untitled 4905,Indie,305,256,mp3,[],Album 6,,https://example.com/content/upload_e534980d7bbf.mp3,hash_e5d8729999aa4040a1dc3279020b0e46,phash_5e33e2e8e9b045cc,device_1ce0f623baa14335,10.0.216.8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
user_new_user_000310,user,Newcomer,upload_f65dbb290bb1,Song Title 9752,Hip-Hop,341,256,flac,"[""collab_3""]",,,https://example.com/content/upload_f65dbb290bb1.mp3,hash_c6c43240f30340929c458bc296141302,phash_15d8eee608d34a75,device_4963a50d872d4809,10.0.116.213,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,new_user
user_normal_user_000311,user,John Doe,upload_0628adda02fc,Demo 1518,Electronic,249,128,m4a,"[""collab_2""]",,2024,https://example.com/content/upload_0628adda02fc.mp3,hash_ae86e2800d4947edbaf4bd27da500c3a,phash_5d0ba3f28c3b4bc2,device_ea3e678945cd4801,192.168.80.199,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000312,user,Sarah Williams,upload_6e0b79212673,Song Title 8559,Country,121,256,mp3,"[""collab_5""]",Album 6,,https://example.com/content/upload_6e0b79212673.mp3,hash_6a843fb545ea4e73a824794b1b34629d,phash_230d0d3fd42245f9,device_ac1a4cc4145e4afd,10.0.134.197,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000313,user,Alex Johnson,upload_c5d2f130b2b0,New Release 3155,Electronic,190,256,m4a,"[""collab_3""]",,,https://example.com/content/upload_c5d2f130b2b0.mp3,hash_d66bed21c0af4562a0cee111f646e7cf,phash_a6b3e31e8b444aae,device_575aceb613564680,192.168.4.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,ALLOW,normal_user
user_normal_user_000314,user,Jane Smith,upload_823f59a7990f,My Track 9406,Jazz,163,128,flac,"[""collab_3""]",Album 1,,https://example.com/content/upload_823f59a7990f.mp3,hash_4082230e5fa04cb29ff1406d75b1108b,phash_626321141dd54373,device_4ad75fe79a8e4135,192.168.121.232,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,ALLOW,normal_user
